,admissions,discharges,occupancy,day,holiday,temp,feels_like,temp_min,temp_max
2017-04-12,13.0,26.0,60.0,2,0.0,8.162400000000002,3.4056000000000006,6.371999999999999,9.768
2017-04-13,9.0,16.0,53.0,3,0.0,5.536666666666665,0.32250000000000006,4.454166666666667,6.766666666666666
2017-04-14,9.0,5.0,57.0,4,0.0,5.27875,1.5466666666666669,2.754166666666667,7.537499999999999
2017-04-15,16.0,6.0,67.0,5,0.0,7.465172413793103,4.29448275862069,4.334482758620689,11.379310344827585
2017-04-16,12.0,6.0,73.0,6,0.0,15.250833333333334,12.360000000000001,10.170833333333334,20.23333333333333
2017-04-17,12.0,2.0,83.0,0,0.0,10.341666666666663,5.645,8.470833333333333,11.608333333333333
2017-04-18,13.0,14.0,82.0,1,0.0,4.300416666666666,-0.40916666666666596,2.9916666666666667,5.545833333333333
2017-04-19,15.0,19.0,78.0,2,0.0,7.710000000000001,2.866206896551725,5.5793103448275865,10.23103448275862
2017-04-20,12.0,17.0,73.0,3,0.0,7.871666666666666,2.7670833333333333,6.704166666666666,9.25
2017-04-21,13.0,17.0,69.0,4,0.0,9.408620689655171,5.0934482758620705,6.93793103448276,11.789655172413795
2017-04-22,12.0,7.0,74.0,5,0.0,7.357916666666665,3.005416666666667,6.083333333333333,8.220833333333333
2017-04-23,9.0,1.0,82.0,6,0.0,5.808750000000001,2.142916666666667,3.5124999999999993,8.408333333333333
2017-04-24,13.0,13.0,82.0,0,0.0,7.8566666666666665,2.4079166666666665,6.570833333333334,9.370833333333334
2017-04-25,14.0,15.0,81.0,1,0.0,8.561851851851852,3.8048148148148146,7.5814814814814815,9.674074074074072
2017-04-26,17.0,22.0,76.0,2,0.0,14.121666666666668,12.495416666666666,12.683333333333335,15.500000000000002
2017-04-27,6.0,13.0,69.0,3,1.0,18.29791666666667,17.300833333333333,15.229166666666666,21.55
2017-04-28,12.0,16.0,65.0,4,1.0,13.813200000000002,10.895600000000002,11.203999999999999,16.204
2017-04-29,12.0,9.0,68.0,5,1.0,11.846666666666666,7.723750000000003,9.308333333333335,14.245833333333335
2017-04-30,16.0,5.0,79.0,6,1.0,5.498333333333332,-0.5179166666666667,4.545833333333333,6.508333333333333
2017-05-01,12.0,8.0,83.0,0,1.0,11.662424242424247,8.87090909090909,8.554545454545456,14.866666666666664
2017-05-02,14.0,15.0,82.0,1,1.0,11.642799999999998,7.214400000000003,9.644,13.32
2017-05-03,12.0,14.0,80.0,2,1.0,8.234583333333331,2.3704166666666664,6.6291666666666655,9.391666666666667
2017-05-04,11.0,18.0,73.0,3,1.0,8.150000000000002,4.6536,6.232,9.972000000000001
2017-05-05,13.0,16.0,70.0,4,1.0,8.556190476190475,4.7333333333333325,7.614285714285716,9.50952380952381
2017-05-06,15.0,6.0,79.0,5,1.0,9.894250000000003,7.552749999999999,8.329999999999998,11.499999999999998
2017-05-07,6.0,5.0,80.0,6,1.0,5.871481481481481,1.9074074074074077,4.844444444444445,6.651851851851852
2017-05-08,11.0,8.0,83.0,0,1.0,3.2975000000000008,-1.215833333333333,2.2291666666666665,4.3166666666666655
2017-05-09,13.0,12.0,84.0,1,1.0,3.2504166666666667,-0.20375000000000001,2.3291666666666666,4.366666666666666
2017-05-10,13.0,15.0,82.0,2,1.0,5.3808333333333325,1.4712500000000002,4.091666666666667,6.533333333333332
2017-05-11,14.0,15.0,81.0,3,1.0,8.301666666666668,4.333749999999999,6.816666666666667,9.570833333333333
2017-05-12,15.0,23.0,73.0,4,1.0,10.90625,8.04625,8.7,12.745833333333332
2017-05-13,16.0,8.0,81.0,5,1.0,11.423333333333336,9.502592592592594,10.351851851851848,12.496296296296295
2017-05-14,14.0,6.0,89.0,6,1.0,10.15851851851852,7.931111111111112,8.29259259259259,11.95925925925926
2017-05-15,15.0,13.0,91.0,0,1.0,12.350416666666662,7.072916666666668,10.304166666666667,13.495833333333335
2017-05-16,13.0,14.0,90.0,1,1.0,12.075416666666667,9.436666666666666,9.229166666666666,14.675000000000002
2017-05-17,21.0,16.0,95.0,2,1.0,18.100416666666668,15.927083333333336,14.016666666666666,21.829166666666666
2017-05-18,13.0,24.0,84.0,3,1.0,21.346249999999998,20.312916666666666,16.3125,25.670833333333334
2017-05-19,11.0,19.0,76.0,4,1.0,15.08,11.982083333333335,12.679166666666669,16.908333333333328
